Year,RoundNumber,EventName,Driver,Team,LapNumber,Stint,Compound,TyreLife,PitInTime_s,PitOutTime_s,PositionAtPit,FinalPosition,AirTemp_C,TrackTemp_C,Humidity_pct,Pressure_mbar,WindSpeed_ms,WindDirection,Rainfall,FinalPositionNumeric
2024,5,Chinese Grand Prix,SAR,Williams,24,2,MEDIUM,12,5936.811,5959.472,12,17,18.6,29.4,67.0,1011.3,1.9,142,False,17.0
2024,5,Chinese Grand Prix,MAG,Haas F1 Team,17,1,HARD,17,5095.846,5118.759,14,16,18.6,29.9,67.0,1011.2,3.2,129,False,16.0
2024,5,Chinese Grand Prix,MAG,Haas F1 Team,27,2,HARD,10,6364.233,6390.082,17,16,18.6,29.2,67.0,1011.4,2.7,168,False,16.0
2024,5,Chinese Grand Prix,TSU,RB,8,1,SOFT,8,4157.002,4180.061,19,R,19.0,30.9,65.0,1011.4,0.8,124,False,
2024,5,Chinese Grand Prix,TSU,RB,23,2,MEDIUM,15,5796.524,5818.951,13,R,18.6,29.7,67.0,1011.3,1.9,160,False,
2024,5,Chinese Grand Prix,ALB,Williams,9,1,MEDIUM,9,4257.775,4280.952,14,12,19.0,30.7,65.0,1011.4,1.9,118,False,12.0
2024,5,Chinese Grand Prix,ALB,Williams,23,2,MEDIUM,14,5799.225,5822.741,14,12,18.6,29.7,67.0,1011.3,1.9,160,False,12.0
2024,5,Chinese Grand Prix,ZHO,Kick Sauber,8,1,MEDIUM,8,4161.136,4184.38,20,14,19.0,30.7,65.0,1011.5,2.3,136,False,14.0
2024,5,Chinese Grand Prix,ZHO,Kick Sauber,23,2,HARD,15,5804.393,5829.971,16,14,18.6,29.7,67.0,1011.3,1.9,160,False,14.0
2024,5,Chinese Grand Prix,ZHO,Kick Sauber,40,3,HARD,17,7817.845,7841.13,15,14,18.4,28.3,68.0,1011.4,1.3,140,False,14.0
2024,5,Chinese Grand Prix,HUL,Haas F1 Team,8,1,MEDIUM,8,4152.475,4175.47,15,10,19.0,30.9,65.0,1011.4,0.8,124,False,10.0
2024,5,Chinese Grand Prix,HUL,Haas F1 Team,23,2,HARD,15,5783.806,5807.185,9,10,18.6,29.7,67.0,1011.3,1.9,160,False,10.0
2024,5,Chinese Grand Prix,RIC,RB,14,1,MEDIUM,14,4775.545,4798.197,9,R,18.9,30.3,65.0,1011.4,1.3,137,False,
2024,5,Chinese Grand Prix,RIC,RB,33,2,MEDIUM,19,7113.822,,18,R,18.4,28.9,67.0,1011.4,1.8,138,False,
2024,5,Chinese Grand Prix,OCO,Alpine,9,1,MEDIUM,9,4256.82,4279.804,13,11,19.0,30.7,65.0,1011.4,1.9,118,False,11.0
2024,5,Chinese Grand Prix,OCO,Alpine,23,2,HARD,14,5790.185,5813.354,11,11,18.6,29.7,67.0,1011.3,1.9,160,False,11.0
2024,5,Chinese Grand Prix,NOR,McLaren,22,1,MEDIUM,22,5599.005,5621.231,2,2,18.6,29.5,66.0,1011.3,2.5,119,False,2.0
2024,5,Chinese Grand Prix,HAM,Mercedes,9,1,SOFT,9,4261.144,4283.492,17,9,19.0,30.7,65.0,1011.4,1.9,118,False,9.0
2024,5,Chinese Grand Prix,HAM,Mercedes,21,2,MEDIUM,12,5525.346,5547.895,14,9,18.6,29.6,66.0,1011.3,2.6,130,False,9.0
2024,5,Chinese Grand Prix,SAI,Ferrari,17,1,MEDIUM,17,5071.343,5093.893,5,5,18.6,29.9,67.0,1011.2,3.2,129,False,5.0
2024,5,Chinese Grand Prix,RUS,Mercedes,11,1,MEDIUM,11,4454.031,4476.493,8,6,18.9,30.2,65.0,1011.3,3.2,126,False,6.0
2024,5,Chinese Grand Prix,RUS,Mercedes,23,2,MEDIUM,12,5767.336,5789.986,7,6,18.6,29.4,66.0,1011.4,2.7,127,False,6.0
2024,5,Chinese Grand Prix,BOT,Kick Sauber,9,1,MEDIUM,9,4254.124,4277.094,11,R,19.0,30.7,65.0,1011.4,1.9,118,False,
2024,5,Chinese Grand Prix,PIA,McLaren,16,1,MEDIUM,16,4965.666,4988.28,6,8,18.8,29.8,66.0,1011.3,1.7,121,False,8.0
2024,5,Chinese Grand Prix,PIA,McLaren,24,2,MEDIUM,9,5903.695,5925.872,5,8,18.6,29.4,67.0,1011.3,1.9,142,False,8.0
2024,6,Miami Grand Prix,VER,Red Bull Racing,23,1,MEDIUM,23,5497.085,5519.334,2,2,28.4,45.4,59.0,1016.4,2.7,150,False,2.0
2024,6,Miami Grand Prix,GAS,Alpine,12,1,MEDIUM,12,4482.639,4505.161,14,12,28.7,45.5,60.0,1016.2,3.7,152,False,12.0
2024,6,Miami Grand Prix,PER,Red Bull Racing,17,1,MEDIUM,17,4936.822,4958.564,6,4,28.4,47.5,60.0,1016.3,1.9,182,False,4.0
2024,6,Miami Grand Prix,PER,Red Bull Racing,28,2,HARD,11,5999.953,6022.471,6,4,28.7,45.1,60.0,1016.3,3.3,136,False,4.0
2024,6,Miami Grand Prix,ALO,Aston Martin,22,1,HARD,23,5431.237,5453.595,12,9,28.4,45.7,59.0,1016.4,3.4,171,False,9.0
2024,6,Miami Grand Prix,LEC,Ferrari,19,1,MEDIUM,19,5116.278,5138.073,4,3,28.5,44.7,60.0,1016.3,3.4,164,False,3.0
2024,6,Miami Grand Prix,STR,Aston Martin,11,1,MEDIUM,12,4387.81,4410.825,14,17,28.7,45.1,61.0,1016.3,3.4,142,False,17.0
2024,6,Miami Grand Prix,STR,Aston Martin,28,2,HARD,18,6035.169,6057.83,17,17,28.7,45.1,60.0,1016.3,3.3,136,False,17.0
2024,6,Miami Grand Prix,SAR,Williams,11,1,MEDIUM,11,4392.243,4414.772,16,R,28.7,45.1,61.0,1016.3,3.4,142,False,
2024,6,Miami Grand Prix,MAG,Haas F1 Team,22,1,HARD,22,5438.153,5461.443,14,19,28.4,45.7,59.0,1016.4,3.4,171,False,19.0
2024,6,Miami Grand Prix,MAG,Haas F1 Team,28,2,MEDIUM,6,6067.689,6097.344,19,19,28.7,44.9,60.0,1016.2,3.6,176,False,19.0
2024,6,Miami Grand Prix,MAG,Haas F1 Team,31,3,MEDIUM,3,6416.666,6447.339,19,19,28.4,44.0,61.0,1016.4,3.1,158,False,19.0
2024,6,Miami Grand Prix,TSU,RB,28,1,MEDIUM,28,6003.755,6025.988,7,7,28.7,45.1,60.0,1016.3,3.3,136,False,7.0
2024,6,Miami Grand Prix,ALB,Williams,10,1,MEDIUM,10,4295.822,4318.502,18,18,28.8,44.7,59.0,1016.4,3.7,177,False,18.0
2024,6,Miami Grand Prix,ALB,Williams,53,2,HARD,43,8482.882,8505.328,19,18,28.4,41.0,60.0,1016.5,3.5,147,False,18.0
2024,6,Miami Grand Prix,ZHO,Kick Sauber,28,1,MEDIUM,28,6020.831,6043.856,10,14,28.7,45.1,60.0,1016.3,3.3,136,False,14.0
2024,6,Miami Grand Prix,HUL,Haas F1 Team,12,1,MEDIUM,12,4481.427,4504.507,12,11,28.7,45.5,60.0,1016.2,3.7,152,False,11.0
2024,6,Miami Grand Prix,HUL,Haas F1 Team,28,2,HARD,16,6032.693,6055.214,16,11,28.7,45.1,60.0,1016.3,3.3,136,False,11.0
2024,6,Miami Grand Prix,RIC,RB,28,1,HARD,28,6025.382,6048.017,13,15,28.7,45.1,60.0,1016.3,3.3,136,False,15.0
2024,6,Miami Grand Prix,OCO,Alpine,22,1,MEDIUM,22,5427.838,5450.581,10,10,28.4,45.7,59.0,1016.4,3.4,171,False,10.0
2024,6,Miami Grand Prix,NOR,McLaren,29,1,MEDIUM,29,6095.597,6117.649,1,1,28.7,44.9,60.0,1016.2,3.6,176,False,1.0
2024,6,Miami Grand Prix,HAM,Mercedes,26,1,HARD,26,5802.939,5825.074,7,6,28.5,45.4,61.0,1016.3,2.3,136,False,6.0
2024,6,Miami Grand Prix,SAI,Ferrari,27,1,MEDIUM,27,5873.348,5896.439,3,5,28.6,44.4,60.0,1016.2,3.1,154,False,5.0
2024,6,Miami Grand Prix,RUS,Mercedes,24,1,MEDIUM,27,5618.696,5641.544,9,8,28.5,45.5,60.0,1016.3,2.8,174,False,8.0
2024,6,Miami Grand Prix,BOT,Kick Sauber,11,1,SOFT,11,4394.893,4418.589,19,16,28.7,45.1,61.0,1016.3,3.4,142,False,16.0
2024,6,Miami Grand Prix,BOT,Kick Sauber,29,2,HARD,18,6174.063,6196.848,18,16,28.6,44.6,60.0,1016.2,3.2,173,False,16.0
2024,6,Miami Grand Prix,PIA,McLaren,27,1,MEDIUM,27,5871.167,5893.325,2,13,28.6,44.4,60.0,1016.2,3.1,154,False,13.0
2024,6,Miami Grand Prix,PIA,McLaren,40,2,HARD,13,7254.597,7284.847,11,13,28.1,42.4,62.0,1016.4,3.3,164,False,13.0
2024,7,Emilia Romagna Grand Prix,VER,Red Bull Racing,24,1,MEDIUM,24,5286.696,5316.985,1,1,25.5,42.3,46.0,1006.6,2.7,101,False,1.0
2024,7,Emilia Romagna Grand Prix,NOR,McLaren,22,1,MEDIUM,22,5129.323,5159.166,3,2,25.5,41.8,48.0,1006.5,2.5,151,False,2.0
2024,7,Emilia Romagna Grand Prix,LEC,Ferrari,25,1,MEDIUM,25,5376.294,5406.526,2,3,25.4,42.2,47.0,1006.5,2.0,110,False,3.0
2024,7,Emilia Romagna Grand Prix,PIA,McLaren,23,1,MEDIUM,23,5218.283,5248.004,4,4,25.5,42.4,47.0,1006.5,2.6,124,False,4.0
2024,7,Emilia Romagna Grand Prix,SAI,Ferrari,27,1,MEDIUM,27,5544.118,5574.582,1,5,25.3,43.0,45.0,1006.5,3.0,140,False,5.0
2024,7,Emilia Romagna Grand Prix,HAM,Mercedes,27,1,MEDIUM,27,5554.729,5584.332,3,6,25.3,42.0,46.0,1006.4,5.0,138,False,6.0
2024,7,Emilia Romagna Grand Prix,RUS,Mercedes,21,1,MEDIUM,21,5057.932,5087.699,7,7,25.5,42.0,47.0,1006.5,1.7,123,False,7.0
2024,7,Emilia Romagna Grand Prix,RUS,Mercedes,52,2,HARD,31,7602.659,7632.366,7,7,25.5,39.1,44.0,1006.2,1.9,131,False,7.0
2024,7,Emilia Romagna Grand Prix,PER,Red Bull Racing,37,1,HARD,37,6397.081,6426.652,8,8,25.7,42.4,46.0,1006.2,2.9,131,False,8.0
2024,7,Emilia Romagna Grand Prix,STR,Aston Martin,37,1,MEDIUM,38,6402.677,6432.805,9,9,25.7,42.4,46.0,1006.2,2.9,131,False,9.0
2024,7,Emilia Romagna Grand Prix,TSU,RB,12,1,MEDIUM,12,4330.076,4359.839,11,10,24.8,39.4,49.0,1006.8,3.4,144,False,10.0
2024,7,Emilia Romagna Grand Prix,HUL,Haas F1 Team,13,1,MEDIUM,13,4412.002,4441.809,9,11,25.0,40.1,50.0,1006.6,1.3,143,False,11.0
2024,7,Emilia Romagna Grand Prix,MAG,Haas F1 Team,37,1,MEDIUM,37,6416.679,6447.99,12,12,25.7,42.4,46.0,1006.2,2.9,131,False,12.0
2024,7,Emilia Romagna Grand Prix,RIC,RB,11,1,MEDIUM,11,4250.384,4280.512,13,13,24.7,39.4,50.0,1006.8,1.3,133,False,13.0
2024,7,Emilia Romagna Grand Prix,OCO,Alpine,25,1,MEDIUM,25,5417.343,5448.013,11,14,25.4,42.2,47.0,1006.5,2.0,110,False,14.0
2024,7,Emilia Romagna Grand Prix,ZHO,Kick Sauber,33,1,HARD,33,6089.875,6120.075,14,15,25.6,42.9,45.0,1006.2,1.8,138,False,15.0
2024,7,Emilia Romagna Grand Prix,GAS,Alpine,8,1,SOFT,8,4006.787,4036.906,18,16,25.1,40.4,51.0,1006.8,2.4,145,False,16.0
2024,7,Emilia Romagna Grand Prix,GAS,Alpine,30,2,HARD,22,5846.752,5877.328,17,16,25.5,42.4,46.0,1006.3,2.1,137,False,16.0
2024,7,Emilia Romagna Grand Prix,SAR,Williams,31,1,HARD,31,5929.118,5960.2,16,17,25.6,42.3,46.0,1006.4,2.5,143,False,17.0
2024,7,Emilia Romagna Grand Prix,BOT,Kick Sauber,8,1,MEDIUM,8,4008.959,4039.233,19,18,25.1,40.4,51.0,1006.8,2.4,145,False,18.0
2024,7,Emilia Romagna Grand Prix,ALO,Aston Martin,7,1,SOFT,7,3929.283,3960.638,20,19,25.1,40.7,52.0,1006.9,2.9,116,False,19.0
2024,7,Emilia Romagna Grand Prix,ALO,Aston Martin,40,2,HARD,34,6684.157,6714.632,15,19,25.8,42.0,45.0,1006.1,2.2,123,False,19.0
2024,7,Emilia Romagna Grand Prix,ALO,Aston Martin,59,3,MEDIUM,20,8263.791,8293.731,19,19,25.5,39.1,45.0,1006.1,1.2,135,False,19.0
2024,7,Emilia Romagna Grand Prix,ALB,Williams,8,1,MEDIUM,8,4005.741,4035.914,15,R,25.1,40.4,51.0,1006.8,2.4,145,False,
2024,7,Emilia Romagna Grand Prix,ALB,Williams,9,2,HARD,1,4168.708,4201.861,20,R,24.9,40.1,51.0,1006.8,1.5,131,False,
2024,7,Emilia Romagna Grand Prix,ALB,Williams,23,3,MEDIUM,14,5353.267,5391.662,20,R,25.5,42.1,46.0,1006.5,2.8,123,False,
2024,7,Emilia Romagna Grand Prix,ALB,Williams,28,4,MEDIUM,19,5805.856,5836.938,20,R,25.5,42.4,46.0,1006.3,2.1,137,False,
2024,7,Emilia Romagna Grand Prix,ALB,Williams,51,5,MEDIUM,31,7720.148,,20,R,25.5,39.4,45.0,1006.2,3.1,122,False,
2024,8,Monaco Grand Prix,LEC,Ferrari,1,1,MEDIUM,1,3405.433,5763.182,1,1,21.6,48.0,64.0,1018.9,0.4,328,False,1.0
2024,8,Monaco Grand Prix,PIA,McLaren,1,1,MEDIUM,2,3408.1,5765.541,2,2,21.6,48.0,64.0,1018.9,0.4,328,False,2.0
2024,8,Monaco Grand Prix,SAI,Ferrari,1,1,MEDIUM,1,3442.741,5769.554,3,3,21.6,48.0,64.0,1018.9,0.4,328,False,3.0
2024,8,Monaco Grand Prix,NOR,McLaren,1,1,MEDIUM,2,3409.559,5774.893,4,4,21.6,48.0,64.0,1018.9,0.4,328,False,4.0
2024,8,Monaco Grand Prix,RUS,Mercedes,1,1,HARD,1,3411.329,5780.812,5,5,21.6,48.0,64.0,1018.9,0.4,328,False,5.0
2024,8,Monaco Grand Prix,VER,Red Bull Racing,1,1,HARD,1,3413.182,5785.661,6,6,21.6,48.0,64.0,1018.9,0.4,328,False,6.0
2024,8,Monaco Grand Prix,VER,Red Bull Racing,52,2,MEDIUM,51,9921.756,9945.422,6,6,21.8,43.2,57.0,1018.5,1.0,52,False,6.0
2024,8,Monaco Grand Prix,HAM,Mercedes,1,1,HARD,1,3415.473,5790.616,7,7,21.6,48.0,64.0,1018.9,0.4,328,False,7.0
2024,8,Monaco Grand Prix,HAM,Mercedes,51,2,MEDIUM,50,9845.864,9869.955,7,7,21.8,43.0,58.0,1018.6,0.7,200,False,7.0
2024,8,Monaco Grand Prix,TSU,RB,1,1,MEDIUM,1,3418.053,5795.39,8,8,21.6,48.0,64.0,1018.9,0.4,328,False,8.0
2024,8,Monaco Grand Prix,ALB,Williams,1,1,MEDIUM,1,3420.668,5801.722,9,9,21.6,48.0,64.0,1018.9,0.4,328,False,9.0
2024,8,Monaco Grand Prix,GAS,Alpine,1,1,HARD,1,3422.934,5804.525,10,10,21.6,48.0,64.0,1018.9,0.4,328,False,10.0
2024,8,Monaco Grand Prix,ALO,Aston Martin,1,1,HARD,2,3430.782,5820.031,13,11,21.6,48.0,64.0,1018.9,0.4,328,False,11.0
2024,8,Monaco Grand Prix,RIC,RB,1,1,MEDIUM,1,3429.029,5814.504,12,12,21.6,48.0,64.0,1018.9,0.4,328,False,12.0
2024,8,Monaco Grand Prix,BOT,Kick Sauber,1,1,HARD,1,3434.608,5828.441,15,13,21.6,48.0,64.0,1018.9,0.4,328,False,13.0
2024,8,Monaco Grand Prix,BOT,Kick Sauber,15,2,MEDIUM,14,7012.474,7036.741,16,13,22.0,46.0,64.0,1018.7,0.5,154,False,13.0
2024,8,Monaco Grand Prix,STR,Aston Martin,1,1,HARD,2,3426.173,5809.541,11,14,21.6,48.0,64.0,1018.9,0.4,328,False,14.0
2024,8,Monaco Grand Prix,STR,Aston Martin,42,2,MEDIUM,42,9181.09,9205.167,11,14,21.9,44.8,59.0,1018.5,0.9,0,False,14.0
2024,8,Monaco Grand Prix,STR,Aston Martin,48,3,HARD,8,9682.662,9710.787,16,14,22.0,43.7,57.0,1018.4,1.7,0,False,14.0
2024,8,Monaco Grand Prix,SAR,Williams,1,1,HARD,1,3432.277,5823.705,14,15,21.6,48.0,64.0,1018.9,0.4,328,False,15.0
2024,8,Monaco Grand Prix,SAR,Williams,57,2,HARD,57,10418.899,10443.28,16,15,21.6,41.9,61.0,1018.4,1.1,9,False,15.0
2024,8,Monaco Grand Prix,ZHO,Kick Sauber,1,1,MEDIUM,1,3446.533,5833.05,16,16,21.7,48.3,65.0,1018.9,1.3,7,False,16.0
2024,8,Monaco Grand Prix,ZHO,Kick Sauber,70,2,HARD,69,11459.688,11484.136,16,16,21.6,40.5,62.0,1018.4,0.9,214,False,16.0
2024,9,Canadian Grand Prix,VER,Red Bull Racing,25,1,INTERMEDIATE,25,2506.553,2530.8,2,1,18.5,25.2,70.0,996.3,1.0,47,False,1.0
2024,9,Canadian Grand Prix,VER,Red Bull Racing,45,2,INTERMEDIATE,20,4403.616,4427.784,2,1,18.2,25.9,76.0,996.1,0.6,52,False,1.0
2024,9,Canadian Grand Prix,GAS,Alpine,25,1,INTERMEDIATE,25,2580.922,2605.842,16,9,18.3,24.5,71.0,996.3,1.1,337,False,9.0
2024,9,Canadian Grand Prix,GAS,Alpine,40,2,INTERMEDIATE,15,4010.228,4034.779,18,9,17.2,21.3,76.0,996.0,0.8,51,False,9.0
2024,9,Canadian Grand Prix,PER,Red Bull Racing,25,1,INTERMEDIATE,25,2583.779,2617.581,17,R,18.3,24.5,71.0,996.3,1.1,337,False,
2024,9,Canadian Grand Prix,PER,Red Bull Racing,43,2,INTERMEDIATE,18,4267.409,4291.784,15,R,17.7,24.9,77.0,996.1,0.8,187,False,
2024,9,Canadian Grand Prix,PER,Red Bull Racing,52,3,MEDIUM,9,5062.873,,17,R,19.0,26.9,72.0,996.1,1.1,172,False,
2024,9,Canadian Grand Prix,ALO,Aston Martin,25,1,INTERMEDIATE,25,2527.332,2553.239,6,6,18.5,25.2,70.0,996.3,1.0,47,False,6.0
2024,9,Canadian Grand Prix,ALO,Aston Martin,44,2,INTERMEDIATE,19,4340.177,4362.501,6,6,17.9,25.7,75.0,996.1,0.5,237,False,6.0
2024,9,Canadian Grand Prix,LEC,Ferrari,25,1,INTERMEDIATE,25,2573.214,2597.156,12,R,18.3,24.5,71.0,996.3,1.1,337,False,
2024,9,Canadian Grand Prix,LEC,Ferrari,28,2,INTERMEDIATE,3,2905.703,2952.929,19,R,18.0,23.4,71.0,996.3,0.8,147,True,
2024,9,Canadian Grand Prix,LEC,Ferrari,31,3,HARD,3,3266.372,3291.044,19,R,17.7,22.3,73.0,996.3,0.8,276,True,
2024,9,Canadian Grand Prix,LEC,Ferrari,41,4,INTERMEDIATE,10,4170.763,,19,R,17.3,22.9,75.0,996.1,1.2,43,False,
2024,9,Canadian Grand Prix,STR,Aston Martin,25,1,INTERMEDIATE,25,2561.761,2586.042,9,7,18.3,24.5,71.0,996.3,1.1,337,False,7.0
2024,9,Canadian Grand Prix,STR,Aston Martin,44,2,INTERMEDIATE,19,4344.627,4369.707,8,7,17.9,25.7,75.0,996.1,0.5,237,False,7.0
2024,9,Canadian Grand Prix,MAG,Haas F1 Team,7,1,WET,7,920.353,950.935,12,12,15.9,20.3,77.0,996.3,1.4,143,True,12.0
2024,9,Canadian Grand Prix,MAG,Haas F1 Team,25,2,INTERMEDIATE,18,2578.052,2604.823,15,12,18.3,24.5,71.0,996.3,1.1,337,False,12.0
2024,9,Canadian Grand Prix,MAG,Haas F1 Team,41,3,INTERMEDIATE,16,4098.666,4123.573,17,12,17.2,22.3,77.0,996.1,0.6,16,False,12.0
2024,9,Canadian Grand Prix,MAG,Haas F1 Team,54,4,MEDIUM,13,5239.574,5266.488,14,12,18.9,27.0,70.0,996.1,1.0,190,False,12.0
2024,9,Canadian Grand Prix,TSU,RB,44,1,INTERMEDIATE,44,4341.055,4366.668,7,14,17.9,25.7,75.0,996.1,0.5,237,False,14.0
2024,9,Canadian Grand Prix,ALB,Williams,25,1,INTERMEDIATE,25,2569.281,2594.001,11,R,18.3,24.5,71.0,996.3,1.1,337,False,
2024,9,Canadian Grand Prix,ALB,Williams,44,2,INTERMEDIATE,19,4348.952,4373.793,10,R,17.9,25.7,75.0,996.1,0.5,237,False,
2024,9,Canadian Grand Prix,ZHO,Kick Sauber,24,1,INTERMEDIATE,24,2497.189,2522.898,19,15,18.5,25.2,70.0,996.3,1.0,47,False,15.0
2024,9,Canadian Grand Prix,ZHO,Kick Sauber,44,2,INTERMEDIATE,20,4368.325,4433.902,18,15,18.2,25.9,76.0,996.1,0.6,52,False,15.0
2024,9,Canadian Grand Prix,ZHO,Kick Sauber,52,3,MEDIUM,8,5157.112,5185.536,18,15,18.9,27.0,72.0,996.1,1.1,225,False,15.0
2024,9,Canadian Grand Prix,HUL,Haas F1 Team,12,1,WET,12,1408.061,1432.29,19,11,17.4,25.8,74.0,996.3,0.6,137,False,11.0
2024,9,Canadian Grand Prix,HUL,Haas F1 Team,25,2,INTERMEDIATE,13,2596.211,2620.732,18,11,18.3,24.5,71.0,996.3,1.1,337,False,11.0
2024,9,Canadian Grand Prix,HUL,Haas F1 Team,44,3,INTERMEDIATE,19,4357.76,4382.459,12,11,18.2,25.9,76.0,996.1,0.6,52,False,11.0
2024,9,Canadian Grand Prix,RIC,RB,26,1,INTERMEDIATE,26,2671.547,2701.902,10,8,18.2,24.4,71.0,996.3,0.7,0,False,8.0
2024,9,Canadian Grand Prix,RIC,RB,43,2,INTERMEDIATE,17,4265.071,4288.845,13,8,17.7,24.9,77.0,996.1,0.8,187,False,8.0
2024,9,Canadian Grand Prix,OCO,Alpine,44,1,INTERMEDIATE,44,4346.691,4371.149,9,10,17.9,25.7,75.0,996.1,0.5,237,False,10.0
2024,9,Canadian Grand Prix,NOR,McLaren,26,1,INTERMEDIATE,26,2618.799,2642.255,2,2,18.2,24.4,71.0,996.3,0.7,0,False,2.0
2024,9,Canadian Grand Prix,NOR,McLaren,47,2,INTERMEDIATE,21,4573.602,4597.577,1,2,18.5,26.9,75.0,996.1,1.2,338,False,2.0
2024,9,Canadian Grand Prix,HAM,Mercedes,25,1,INTERMEDIATE,25,2528.179,2551.951,5,4,18.5,25.2,70.0,996.3,1.0,47,False,4.0
2024,9,Canadian Grand Prix,HAM,Mercedes,43,2,INTERMEDIATE,18,4241.498,4265.601,7,4,17.7,24.9,77.0,996.1,0.8,187,False,4.0
2024,9,Canadian Grand Prix,HAM,Mercedes,54,3,MEDIUM,11,5179.374,5208.226,5,4,18.9,27.0,72.0,996.1,1.1,225,False,4.0
2024,9,Canadian Grand Prix,SAI,Ferrari,25,1,INTERMEDIATE,25,2576.411,2604.048,14,R,18.3,24.5,71.0,996.3,1.1,337,False,
2024,9,Canadian Grand Prix,SAI,Ferrari,43,2,INTERMEDIATE,18,4266.731,4290.996,14,R,17.7,24.9,77.0,996.1,0.8,187,False,
2024,9,Canadian Grand Prix,SAI,Ferrari,53,3,MEDIUM,10,5145.694,,15,R,18.9,27.0,72.0,996.1,1.1,225,False,
2024,9,Canadian Grand Prix,RUS,Mercedes,25,1,INTERMEDIATE,25,2506.995,2531.131,3,3,18.5,25.2,70.0,996.3,1.0,47,False,3.0
2024,9,Canadian Grand Prix,RUS,Mercedes,45,2,INTERMEDIATE,20,4406.374,4431.833,3,3,18.2,25.9,76.0,996.1,0.6,52,False,3.0
2024,9,Canadian Grand Prix,RUS,Mercedes,54,3,HARD,9,5173.954,5202.179,4,3,18.9,27.0,72.0,996.1,1.1,225,False,3.0
2024,9,Canadian Grand Prix,BOT,Kick Sauber,42,1,INTERMEDIATE,42,4179.934,4204.764,16,13,17.5,23.9,77.0,996.1,0.5,342,False,13.0
2024,9,Canadian Grand Prix,PIA,McLaren,25,1,INTERMEDIATE,25,2508.214,2532.096,4,5,18.5,25.2,70.0,996.3,1.0,47,False,5.0
2024,9,Canadian Grand Prix,PIA,McLaren,44,2,INTERMEDIATE,19,4324.473,4347.922,4,5,17.9,25.7,75.0,996.1,0.5,237,False,5.0
2024,10,Spanish Grand Prix,VER,Red Bull Racing,17,1,SOFT,20,4794.894,4816.487,1,1,24.7,40.6,62.0,1001.3,1.4,233,False,1.0
2024,10,Spanish Grand Prix,VER,Red Bull Racing,44,2,MEDIUM,27,6972.895,6995.276,1,1,23.9,40.0,64.0,1001.2,1.6,165,False,1.0
2024,10,Spanish Grand Prix,NOR,McLaren,23,1,SOFT,23,5284.732,5306.174,1,2,23.8,42.7,62.0,1001.3,0.7,107,False,2.0
2024,10,Spanish Grand Prix,NOR,McLaren,47,2,MEDIUM,24,7214.798,7237.426,1,2,24.1,42.7,61.0,1001.1,2.1,169,False,2.0
2024,10,Spanish Grand Prix,HAM,Mercedes,16,1,SOFT,19,4720.85,4742.82,4,3,24.4,41.7,63.0,1001.3,1.3,256,False,3.0
2024,10,Spanish Grand Prix,HAM,Mercedes,43,2,MEDIUM,27,6904.969,6926.245,4,3,23.9,39.5,63.0,1001.3,1.0,250,False,3.0
2024,10,Spanish Grand Prix,RUS,Mercedes,15,1,SOFT,18,4636.96,4661.885,4,4,24.3,42.3,63.0,1001.2,1.7,264,False,4.0
2024,10,Spanish Grand Prix,RUS,Mercedes,36,2,MEDIUM,21,6344.829,6367.602,4,4,24.1,40.2,62.0,1001.4,1.3,0,False,4.0
2024,10,Spanish Grand Prix,LEC,Ferrari,24,1,SOFT,24,5372.468,5394.744,2,5,24.0,42.3,62.0,1001.3,2.5,137,False,5.0
2024,10,Spanish Grand Prix,LEC,Ferrari,47,2,MEDIUM,23,7227.622,7249.211,3,5,24.1,42.7,61.0,1001.1,2.1,169,False,5.0
2024,10,Spanish Grand Prix,SAI,Ferrari,15,1,SOFT,15,4639.923,4662.233,6,6,24.3,42.3,63.0,1001.2,1.7,264,False,6.0
2024,10,Spanish Grand Prix,SAI,Ferrari,36,2,MEDIUM,21,6348.748,6370.881,6,6,24.1,40.2,62.0,1001.4,1.3,0,False,6.0
2024,10,Spanish Grand Prix,PIA,McLaren,21,1,SOFT,24,5138.146,5160.29,5,7,23.9,39.7,63.0,1001.4,1.2,232,False,7.0
2024,10,Spanish Grand Prix,PIA,McLaren,46,2,MEDIUM,25,7160.559,7183.07,7,7,24.1,42.5,62.0,1001.2,0.8,238,False,7.0
2024,10,Spanish Grand Prix,PER,Red Bull Racing,13,1,SOFT,16,4488.6,4510.785,10,8,24.4,41.6,64.0,1001.3,1.8,70,False,8.0
2024,10,Spanish Grand Prix,PER,Red Bull Racing,31,2,SOFT,21,5966.906,5988.261,10,8,24.1,41.8,61.0,1001.2,1.4,70,False,8.0
2024,10,Spanish Grand Prix,PER,Red Bull Racing,49,3,MEDIUM,18,7416.017,7437.454,8,8,24.2,41.9,61.0,1001.2,2.5,225,False,8.0
2024,10,Spanish Grand Prix,GAS,Alpine,14,1,SOFT,17,4562.853,4588.953,8,9,24.3,42.4,64.0,1001.2,1.3,232,False,9.0
2024,10,Spanish Grand Prix,GAS,Alpine,38,2,MEDIUM,24,6529.378,6550.993,8,9,24.1,41.5,62.0,1001.4,1.1,43,False,9.0
2024,10,Spanish Grand Prix,OCO,Alpine,13,1,SOFT,16,4486.447,4508.306,9,10,24.4,41.6,64.0,1001.3,1.8,70,False,10.0
